#species: Scientific name of the species.
#NCBI.taxid: taxID from the NCBI.
#assembly_accession: Assembly accession used.
#clade: Clade corresponding to the species, it can be the class for vertebrates or the order for insects.
#clade_group: Clade corresponding to the species, mostly the rank.
#expression_data: Does the species have transcriptomic data.
#dnds_data: Does the species have molecular rate (dN/dS) data.
#lht_data: Does the species have life history traits.
#Ne_data: Does the species have polymorphism-derived Ne estimate.
#nb_rnaseq: Number of RNA-seq studied.
#entire_taxonomy: Concatenation of the NCBI taxonomy, collected from the R package taxize.
#max_lifespan_days: Maximum value found for life history trait longevity (days).
#max_length_cm: Maximum value found for life history trait body length (cm).
#max_mass_kg: Maximum value found for life history trait body mass (kg).
#polymorphism_derived_Ne: Polymorphism-derived Ne estimates.
#nb_busco_gene_eukaryota: Number of BUSCO gene from eukaryota gene set identified.
#nb_busco_gene_unique_eukaryota: Number of BUSCO gene from eukaryota gene set identified to only one protein-coding genes.
species	NCBI.taxid	assembly_accession	clade	clade_group	expression_data	dnds_data	lht_data	Ne_data	nb_rnaseq	entire_taxonomy	max_lifespan_days	max_length_cm	max_mass_kg	polymorphism_derived_Ne	nb_busco_gene_eukaryota	nb_busco_gene_unique_eukaryota
Alectura_lathami	81907	GCA_013399715.1	Aves	Aves	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;superorder:Galloanserae;order:Galliformes;family:Megapodiidae;genus:Alectura;species:Alectura lathami	4562.5	NA	2.34	NA	269	258
Alligator_mississippiensis	8496	GCF_000281125.3	Crocodylia	Other Vertebrates	TRUE	TRUE	TRUE	FALSE	39	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;order:Crocodylia;family:Alligatoridae;subfamily:Alligatorinae;genus:Alligator;species:Alligator mississippiensis	28105	437	360	NA	300	296
Alligator_sinensis	38654	GCF_000455745.1	Crocodylia	Other Vertebrates	TRUE	TRUE	TRUE	FALSE	50	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;order:Crocodylia;family:Alligatoridae;subfamily:Alligatorinae;genus:Alligator;species:Alligator sinensis	25550	220	14.6	NA	298	294
Alopecoenas_beccarii	262131	GCA_013399365.1	Aves	Aves	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;order:Columbiformes;family:Columbidae;genus:Alopecoenas;species:Alopecoenas beccarii	NA	NA	NA	NA	280	274
Alosa_alosa	278164	GCF_017589495.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Otomorpha;subcohort:Clupei;order:Clupeiformes;suborder:Clupeoidei;family:Clupeidae;subfamily:Alosinae;genus:Alosa;species:Alosa alosa	3650	83	4	NA	293	274
Alosa_sapidissima	34773	GCF_018492685.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Otomorpha;subcohort:Clupei;order:Clupeiformes;suborder:Clupeoidei;family:Clupeidae;subfamily:Alosinae;genus:Alosa;species:Alosa sapidissima	4745	76.2	5.5	NA	303	284
Amazona_guildingii	175529	GCA_013399615.1	Aves	Aves	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;order:Psittaciformes;family:Psittacidae;genus:Amazona;species:Amazona guildingii	10220	NA	0.646	NA	277	269
Amblyraja_radiata	386614	GCF_010909765.2	Chondrichthyes	Other Vertebrates	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;class:Chondrichthyes;subclass:Elasmobranchii;superorder:Batoidea;order:Rajiformes;family:Rajidae;genus:Amblyraja;species:Amblyraja radiata	10220	105	11.4	NA	294	286
Ameiurus_melas	219545	GCA_012411365.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Otomorpha;subcohort:Ostariophysi;clade:Otophysi;superorder:Characiphysae;order:Siluriformes;suborder:Siluroidei;family:Ictaluridae;genus:Ameiurus;species:Ameiurus melas	3650	66	3.63	NA	298	287
Amphibalanus_amphitrite	1232801	GCF_019059575.1	Crustacea	Other Metazoans	FALSE	FALSE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Crustacea;superclass:Multicrustacea;class:Thecostraca;subclass:Cirripedia;infraclass:Thoracica;superorder:Thoracicalcarea;order:Balanomorpha;superfamily:Balanoidea;family:Balanidae;subfamily:Amphibalaninae;genus:Amphibalanus;species:Amphibalanus amphitrite	NA	1.2	NA	NA	297	98
Amphimedon_queenslandica	400682	GCF_000090795.2	Invertebrates	Other Metazoans	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;phylum:Porifera;class:Demospongiae;subclass:Heteroscleromorpha;order:Haplosclerida;family:Niphatidae;genus:Amphimedon;species:Amphimedon queenslandica	NA	NA	NA	NA	297	281
Amphiprion_ocellaris	80972	GCF_022539595.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	TRUE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Euteleosteomorpha;clade:Neoteleostei;clade:Eurypterygia;clade:Ctenosquamata;clade:Acanthomorphata;clade:Euacanthomorphacea;clade:Percomorphaceae;clade:Ovalentaria;no rank:Ovalentaria incertae sedis;family:Pomacentridae;genus:Amphiprion;species:Amphiprion ocellaris	3650	11	0.001	107189.750835893	302	287
Ampulex_compressa	860918	GCA_019049445.1	Hymenoptera	Hymenoptera	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Hymenoptera;suborder:Apocrita;infraorder:Aculeata;superfamily:Apoidea;family:Ampulicidae;tribe:Ampulicini;genus:Ampulex;species:Ampulex compressa	NA	NA	NA	NA	298	295
Amyelois_transitella	680683	GCF_001186105.1	Lepidoptera	Lepidoptera	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;superorder:Amphiesmenoptera;order:Lepidoptera;suborder:Glossata;infraorder:Neolepidoptera;parvorder:Heteroneura;clade:Ditrysia;clade:Obtectomera;superfamily:Pyraloidea;family:Pyralidae;subfamily:Phycitinae;genus:Amyelois;species:Amyelois transitella	NA	NA	NA	NA	301	291
Anabarilius_grahami	495550	GCA_003731715.1	Teleostei	Teleostei	TRUE	FALSE	TRUE	FALSE	13	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Otomorpha;subcohort:Ostariophysi;clade:Otophysi;superorder:Cypriniphysae;order:Cypriniformes;suborder:Cyprinoidei;family:Xenocyprididae;subfamily:Xenocypridinae;no rank:Xenocypridinae incertae sedis;genus:Anabarilius;species:Anabarilius grahami	NA	15.6	NA	NA	221	203
Anabas_testudineus	64144	GCF_900324465.2	Teleostei	Teleostei	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Euteleosteomorpha;clade:Neoteleostei;clade:Eurypterygia;clade:Ctenosquamata;clade:Acanthomorphata;clade:Euacanthomorphacea;clade:Percomorphaceae;clade:Anabantaria;order:Anabantiformes;suborder:Anabantoidei;family:Anabantidae;genus:Anabas;species:Anabas testudineus	2920	25	NA	NA	300	284
Ananas_comosus	4615	GCF_001540865.1	Embryophyta	Embryophyta	TRUE	TRUE	FALSE	FALSE	50	no rank:cellular organisms;superkingdom:Eukaryota;kingdom:Viridiplantae;phylum:Streptophyta;subphylum:Streptophytina;clade:Embryophyta;clade:Tracheophyta;clade:Euphyllophyta;clade:Spermatophyta;class:Magnoliopsida;clade:Mesangiospermae;clade:Liliopsida;subclass:Petrosaviidae;clade:commelinids;order:Poales;family:Bromeliaceae;subfamily:Bromelioideae;genus:Ananas;species:Ananas comosus	NA	NA	NA	NA	302	245
Anarrhichthys_ocellatus	433405	GCF_004355925.1	Teleostei	Teleostei	TRUE	TRUE	TRUE	FALSE	11	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Osteoglossocephalai;no rank:Clupeocephala;cohort:Euteleosteomorpha;clade:Neoteleostei;clade:Eurypterygia;clade:Ctenosquamata;clade:Acanthomorphata;clade:Euacanthomorphacea;clade:Percomorphaceae;clade:Eupercaria;order:Perciformes;suborder:Cottioidei;infraorder:Zoarcales;family:Anarhichadidae;genus:Anarrhichthys;species:Anarrhichthys ocellatus	NA	240	18.4	NA	300	284
Anas_platyrhynchos	8839	GCF_015476345.1	Aves	Aves	TRUE	TRUE	TRUE	FALSE	50	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;superorder:Galloanserae;order:Anseriformes;family:Anatidae;subfamily:Anatinae;genus:Anas;species:Anas platyrhynchos	10621.5	98	1.082	NA	282	273
Anastrepha_ludens	28586	GCF_028408465.1	Diptera	Diptera	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Diptera;suborder:Brachycera;infraorder:Muscomorpha;clade:Eremoneura;clade:Cyclorrhapha;no rank:Schizophora;no rank:Acalyptratae;superfamily:Tephritoidea;family:Tephritidae;subfamily:Trypetinae;tribe:Toxotrypanini;genus:Anastrepha;species:Anastrepha ludens	NA	NA	NA	NA	303	299
Anastrepha_obliqua	95512	GCF_027943255.1	Diptera	Diptera	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Diptera;suborder:Brachycera;infraorder:Muscomorpha;clade:Eremoneura;clade:Cyclorrhapha;no rank:Schizophora;no rank:Acalyptratae;superfamily:Tephritoidea;family:Tephritidae;subfamily:Trypetinae;tribe:Toxotrypanini;genus:Anastrepha;species:Anastrepha obliqua	NA	NA	NA	NA	303	294
Ancylostoma_caninum	29170	GCA_003336725.1	Nematoda	Nematoda	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;phylum:Nematoda;class:Chromadorea;order:Strongylida;superfamily:Ancylostomatoidea;family:Ancylostomatidae;subfamily:Ancylostomatinae;genus:Ancylostoma;species:Ancylostoma caninum	NA	2	NA	NA	299	262
Ancylostoma_ceylanicum	53326	GCA_000402015.1	Nematoda	Nematoda	TRUE	TRUE	TRUE	FALSE	37	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;phylum:Nematoda;class:Chromadorea;order:Strongylida;superfamily:Ancylostomatoidea;family:Ancylostomatidae;subfamily:Ancylostomatinae;genus:Ancylostoma;species:Ancylostoma ceylanicum	NA	1.3	NA	NA	288	281
Ancylostoma_duodenale	51022	GCA_000816745.1	Nematoda	Nematoda	FALSE	FALSE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;phylum:Nematoda;class:Chromadorea;order:Strongylida;superfamily:Ancylostomatoidea;family:Ancylostomatidae;subfamily:Ancylostomatinae;genus:Ancylostoma;species:Ancylostoma duodenale	NA	1.3	NA	NA	286	264
Angiostrongylus_cantonensis	6313	GCA_009735665.1	Nematoda	Nematoda	TRUE	FALSE	TRUE	FALSE	21	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;phylum:Nematoda;class:Chromadorea;order:Strongylida;superfamily:Metastrongyloidea;family:Angiostrongylidae;genus:Angiostrongylus;species:Angiostrongylus cantonensis	NA	3.284	NA	NA	238	232
Angiostrongylus_costaricensis	334426	GCA_900624975.1	Nematoda	Nematoda	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;phylum:Nematoda;class:Chromadorea;order:Strongylida;superfamily:Metastrongyloidea;family:Angiostrongylidae;genus:Angiostrongylus;species:Angiostrongylus costaricensis	NA	4.2	NA	NA	298	292
Anguilla_anguilla	7936	GCF_013347855.1	Teleostei	Teleostei	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Actinopterygii;class:Actinopteri;subclass:Neopterygii;infraclass:Teleostei;clade:Elopocephalai;clade:Elopocephala;clade:Elopomorpha;order:Anguilliformes;family:Anguillidae;genus:Anguilla;species:Anguilla anguilla	32120	150	6.6	NA	302	263
Anhinga_anhinga	56067	GCA_013396435.1	Aves	Aves	FALSE	TRUE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;order:Pelecaniformes;family:Anhingidae;genus:Anhinga;species:Anhinga anhinga	5986	85	1.35	NA	270	261
Anhinga_rufa	317792	GCA_013400875.1	Aves	Aves	FALSE	FALSE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;clade:Archelosauria;clade:Archosauria;clade:Dinosauria;clade:Saurischia;clade:Theropoda;clade:Coelurosauria;class:Aves;infraclass:Neognathae;order:Pelecaniformes;family:Anhingidae;genus:Anhinga;species:Anhinga rufa	NA	NA	NA	NA	220	216
Anisakis_simplex	6269	GCA_900617985.1	Nematoda	Nematoda	FALSE	FALSE	TRUE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;phylum:Nematoda;class:Chromadorea;order:Rhabditida;suborder:Spirurina;infraorder:Ascaridomorpha;superfamily:Ascaridoidea;family:Anisakidae;genus:Anisakis;no rank:Anisakis simplex complex;species:Anisakis simplex	NA	20	NA	NA	287	276
Anneissia_japonica	1529436	GCF_011630105.1	Echinodermata	Other Metazoans	TRUE	TRUE	FALSE	FALSE	32	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Echinodermata;clade:Pelmatozoa;class:Crinoidea;subclass:Articulata;order:Comatulida;family:Comatulidae;subfamily:Comatulinae;genus:Anneissia;species:Anneissia japonica	NA	NA	NA	NA	302	295
Anolis_carolinensis	28377	GCF_000090745.1	Lepidosauria	Other Vertebrates	TRUE	FALSE	TRUE	FALSE	50	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Deuterostomia;phylum:Chordata;subphylum:Craniata;clade:Vertebrata;clade:Gnathostomata;clade:Teleostomi;clade:Euteleostomi;superclass:Sarcopterygii;clade:Dipnotetrapodomorpha;clade:Tetrapoda;clade:Amniota;clade:Sauropsida;clade:Sauria;class:Lepidosauria;order:Squamata;clade:Bifurcata;clade:Unidentata;clade:Episquamata;clade:Toxicofera;suborder:Iguania;family:Dactyloidae;genus:Anolis;species:Anolis carolinensis	3650	20.32	0.006	NA	285	276
Anopheles_albimanus	7167	GCF_013758885.1	Diptera	Diptera	TRUE	TRUE	FALSE	FALSE	50	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Diptera;suborder:Nematocera;infraorder:Culicomorpha;superfamily:Culicoidea;family:Culicidae;subfamily:Anophelinae;genus:Anopheles;subgenus:Nyssorhynchus;clade:albimanus section;clade:albimanus series;species:Anopheles albimanus	NA	NA	NA	NA	300	296
Anopheles_aquasalis	42839	GCF_943734665.1	Diptera	Diptera	TRUE	TRUE	FALSE	FALSE	14	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Diptera;suborder:Nematocera;infraorder:Culicomorpha;superfamily:Culicoidea;family:Culicidae;subfamily:Anophelinae;genus:Anopheles;subgenus:Nyssorhynchus;clade:albimanus section;clade:oswaldoi series;species group:oswaldoi group;species subgroup:oswaldoi subgroup;species:Anopheles aquasalis	NA	NA	NA	NA	302	296
Anopheles_arabiensis	7173	GCF_016920715.1	Diptera	Diptera	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Diptera;suborder:Nematocera;infraorder:Culicomorpha;superfamily:Culicoidea;family:Culicidae;subfamily:Anophelinae;genus:Anopheles;subgenus:Cellia;clade:Pyretophorus;no rank:gambiae species complex;species:Anopheles arabiensis	NA	NA	NA	NA	301	296
Anopheles_coluzzii	1518534	GCF_943734685.1	Diptera	Diptera	TRUE	TRUE	TRUE	TRUE	50	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Diptera;suborder:Nematocera;infraorder:Culicomorpha;superfamily:Culicoidea;family:Culicidae;subfamily:Anophelinae;genus:Anopheles;subgenus:Cellia;clade:Pyretophorus;no rank:gambiae species complex;species:Anopheles coluzzii	NA	NA	0.00000035	6673511.2936345	302	299
Anopheles_cruzii	68878	GCF_943734635.1	Diptera	Diptera	FALSE	TRUE	FALSE	FALSE	0	no rank:cellular organisms;superkingdom:Eukaryota;clade:Opisthokonta;kingdom:Metazoa;clade:Eumetazoa;clade:Bilateria;clade:Protostomia;clade:Ecdysozoa;clade:Panarthropoda;phylum:Arthropoda;clade:Mandibulata;clade:Pancrustacea;subphylum:Hexapoda;class:Insecta;clade:Dicondylia;subclass:Pterygota;infraclass:Neoptera;cohort:Endopterygota;order:Diptera;suborder:Nematocera;infraorder:Culicomorpha;superfamily:Culicoidea;family:Culicidae;subfamily:Anophelinae;genus:Anopheles;subgenus:Kerteszia;species:Anopheles cruzii	NA	NA	NA	NA	301	285
